"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Indian River","FL","12061","=""12061""","163856","2019-2023","2022","Census","United States"
"County","Jackson","FL","12063","=""12063""","47652","2019-2023","2022","Census","United States"
"County","Jefferson","FL","12065","=""12065""","14713","2019-2023","2022","Census","United States"
"County","Lafayette","FL","12067","=""12067""","8035","2019-2023","2022","Census","United States"
"County","Lake","FL","12069","=""12069""","398696","2019-2023","2022","Census","United States"
"County","Lee","FL","12071","=""12071""","792692","2019-2023","2022","Census","United States"
"County","Leon","FL","12073","=""12073""","295335","2019-2023","2022","Census","United States"
"County","Levy","FL","12075","=""12075""","44276","2019-2023","2022","Census","United States"
"County","Liberty","FL","12077","=""12077""","7650","2019-2023","2022","Census","United States"
"County","Madison","FL","12079","=""12079""","18113","2019-2023","2022","Census","United States"
"County","Manatee","FL","12081","=""12081""","416020","2019-2023","2022","Census","United States"
"County","Marion","FL","12083","=""12083""","387697","2019-2023","2022","Census","United States"
"County","Martin","FL","12085","=""12085""","160464","2019-2023","2022","Census","United States"
"County","Miami-Dade","FL","12086","=""12086""","2685296","2019-2023","2022","Census","United States"
"County","Monroe","FL","12087","=""12087""","81840","2019-2023","2022","Census","United States"
"County","Nassau","FL","12089","=""12089""","94653","2019-2023","2022","Census","United States"
"County","Okaloosa","FL","12091","=""12091""","214281","2019-2023","2022","Census","United States"
"County","Okeechobee","FL","12093","=""12093""","40249","2019-2023","2022","Census","United States"
"County","Orange","FL","12095","=""12095""","1440471","2019-2023","2022","Census","United States"
"County","Osceola","FL","12097","=""12097""","406943","2019-2023","2022","Census","United States"
"County","Palm Beach","FL","12099","=""12099""","1507453","2019-2023","2022","Census","United States"
"County","Pasco","FL","12101","=""12101""","588758","2019-2023","2022","Census","United States"
"County","Pinellas","FL","12103","=""12103""","960565","2019-2023","2022","Census","United States"
"County","Polk","FL","12105","=""12105""","760961","2019-2023","2022","Census","United States"
"County","Putnam","FL","12107","=""12107""","74235","2019-2023","2022","Census","United States"
"County","St. Johns","FL","12109","=""12109""","292243","2019-2023","2022","Census","United States"
"County","St. Lucie","FL","12111","=""12111""","346237","2019-2023","2022","Census","United States"
"County","Santa Rosa","FL","12113","=""12113""","193719","2019-2023","2022","Census","United States"
"County","Sarasota","FL","12115","=""12115""","449011","2019-2023","2022","Census","United States"
"County","Seminole","FL","12117","=""12117""","474912","2019-2023","2022","Census","United States"
"County","Sumter","FL","12119","=""12119""","137536","2019-2023","2022","Census","United States"
"County","Suwannee","FL","12121","=""12121""","44484","2019-2023","2022","Census","United States"
"County","Taylor","FL","12123","=""12123""","21422","2019-2023","2022","Census","United States"
"County","Union","FL","12125","=""12125""","15551","2019-2023","2022","Census","United States"
"County","Volusia","FL","12127","=""12127""","568229","2019-2023","2022","Census","United States"
"County","Wakulla","FL","12129","=""12129""","34608","2019-2023","2022","Census","United States"
"County","Walton","FL","12131","=""12131""","79846","2019-2023","2022","Census","United States"
"County","Washington","FL","12133","=""12133""","25259","2019-2023","2022","Census","United States"
"County","Appling","GA","13001","=""13001""","18426","2019-2023","2022","Census","United States"
"County","Atkinson","GA","13003","=""13003""","8261","2019-2023","2022","Census","United States"
"County","Bacon","GA","13005","=""13005""","11129","2019-2023","2022","Census","United States"
"County","Baker","GA","13007","=""13007""","2830","2019-2023","2022","Census","United States"
"County","Baldwin","GA","13009","=""13009""","43669","2019-2023","2022","Census","United States"
"County","Banks","GA","13011","=""13011""","18757","2019-2023","2022","Census","United States"
"County","Barrow","GA","13013","=""13013""","86982","2019-2023","2022","Census","United States"
"County","Bartow","GA","13015","=""13015""","111153","2019-2023","2022","Census","United States"
"County","Ben Hill","GA","13017","=""13017""","17138","2019-2023","2022","Census","United States"
"County","Berrien","GA","13019","=""13019""","18257","2019-2023","2022","Census","United States"
"County","Bibb","GA","13021","=""13021""","156543","2019-2023","2022","Census","United States"
"County","Bleckley","GA","13023","=""13023""","12414","2019-2023","2022","Census","United States"
"County","Brantley","GA","13025","=""13025""","18171","2019-2023","2022","Census","United States"
"County","Brooks","GA","13027","=""13027""","16285","2019-2023","2022","Census","United States"
"County","Bryan","GA","13029","=""13029""","46681","2019-2023","2022","Census","United States"
"County","Bulloch","GA","13031","=""13031""","81372","2019-2023","2022","Census","United States"
"County","Burke","GA","13033","=""13033""","24427","2019-2023","2022","Census","United States"
"County","Butts","GA","13035","=""13035""","26074","2019-2023","2022","Census","United States"
"County","Calhoun","GA","13037","=""13037""","5528","2019-2023","2022","Census","United States"
"County","Camden","GA","13039","=""13039""","56036","2019-2023","2022","Census","United States"
"County","Candler","GA","13043","=""13043""","10972","2019-2023","2022","Census","United States"
"County","Carroll","GA","13045","=""13045""","122187","2019-2023","2022","Census","United States"
"County","Catoosa","GA","13047","=""13047""","68356","2019-2023","2022","Census","United States"
"County","Charlton","GA","13049","=""13049""","12711","2019-2023","2022","Census","United States"
"County","Chatham","GA","13051","=""13051""","298143","2019-2023","2022","Census","United States"
"County","Chattahoochee","GA","13053","=""13053""","9181","2019-2023","2022","Census","United States"
"County","Chattooga","GA","13055","=""13055""","24975","2019-2023","2022","Census","United States"
"County","Cherokee","GA","13057","=""13057""","274539","2019-2023","2022","Census","United States"
"County","Clarke","GA","13059","=""13059""","129267","2019-2023","2022","Census","United States"
"County","Clay","GA","13061","=""13061""","2853","2019-2023","2022","Census","United States"
"County","Clayton","GA","13063","=""13063""","298771","2019-2023","2022","Census","United States"
"County","Clinch","GA","13065","=""13065""","6722","2019-2023","2022","Census","United States"
"County","Cobb","GA","13067","=""13067""","769152","2019-2023","2022","Census","United States"
"County","Coffee","GA","13069","=""13069""","43161","2019-2023","2022","Census","United States"
"County","Colquitt","GA","13071","=""13071""","45907","2019-2023","2022","Census","United States"
"County","Columbia","GA","13073","=""13073""","159638","2019-2023","2022","Census","United States"
"County","Cook","GA","13075","=""13075""","17363","2019-2023","2022","Census","United States"
"County","Coweta","GA","13077","=""13077""","150071","2019-2023","2022","Census","United States"
"County","Crawford","GA","13079","=""13079""","12183","2019-2023","2022","Census","United States"
"County","Crisp","GA","13081","=""13081""","19995","2019-2023","2022","Census","United States"
"County","Dade","GA","13083","=""13083""","16196","2019-2023","2022","Census","United States"
"County","Dawson","GA","13085","=""13085""","28704","2019-2023","2022","Census","United States"
"County","Decatur","GA","13087","=""13087""","29118","2019-2023","2022","Census","United States"
"County","DeKalb","GA","13089","=""13089""","762105","2019-2023","2022","Census","United States"
"County","Dodge","GA","13091","=""13091""","19909","2019-2023","2022","Census","United States"
"County","Dooly","GA","13093","=""13093""","11026","2019-2023","2022","Census","United States"
"County","Dougherty","GA","13095","=""13095""","83915","2019-2023","2022","Census","United States"
"County","Douglas","GA","13097","=""13097""","146141","2019-2023","2022","Census","United States"
"County","Early","GA","13099","=""13099""","10683","2019-2023","2022","Census","United States"
"County","Echols","GA","13101","=""13101""","3705","2019-2023","2022","Census","United States"
"County","Effingham","GA","13103","=""13103""","67265","2019-2023","2022","Census","United States"
"County","Elbert","GA","13105","=""13105""","19725","2019-2023","2022","Census","United States"
"County","Emanuel","GA","13107","=""13107""","22961","2019-2023","2022","Census","United States"
"County","Evans","GA","13109","=""13109""","10740","2019-2023","2022","Census","United States"
"County","Fannin","GA","13111","=""13111""","25605","2019-2023","2022","Census","United States"
"County","Fayette","GA","13113","=""13113""","120689","2019-2023","2022","Census","United States"
"County","Floyd","GA","13115","=""13115""","98985","2019-2023","2022","Census","United States"
"County","Forsyth","GA","13117","=""13117""","260062","2019-2023","2022","Census","United States"
"County","Franklin","GA","13119","=""13119""","23840","2019-2023","2022","Census","United States"
"County","Fulton","GA","13121","=""13121""","1068507","2019-2023","2022","Census","United States"
"County","Gilmer","GA","13123","=""13123""","31976","2019-2023","2022","Census","United States"
"County","Glascock","GA","13125","=""13125""","2913","2019-2023","2022","Census","United States"
"County","Glynn","GA","13127","=""13127""","84987","2019-2023","2022","Census","United States"
"County","Gordon","GA","13129","=""13129""","58336","2019-2023","2022","Census","United States"
"County","Grady","GA","13131","=""13131""","26056","2019-2023","2022","Census","United States"
"County","Greene","GA","13133","=""13133""","19586","2019-2023","2022","Census","United States"
"County","Gwinnett","GA","13135","=""13135""","966972","2019-2023","2022","Census","United States"
"County","Habersham","GA","13137","=""13137""","46948","2019-2023","2022","Census","United States"
"County","Hall","GA","13139","=""13139""","208395","2019-2023","2022","Census","United States"
"County","Hancock","GA","13141","=""13141""","8630","2019-2023","2022","Census","United States"
"County","Haralson","GA","13143","=""13143""","30720","2019-2023","2022","Census","United States"
