"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Hillsborough","FL","12057","=""12057""","75011","2019-2023","2022","Census","United States"
"County","Holmes","FL","12059","=""12059""","48236","2019-2023","2022","Census","United States"
"County","Indian River","FL","12061","=""12061""","71049","2019-2023","2022","Census","United States"
"County","Jackson","FL","12063","=""12063""","47327","2019-2023","2022","Census","United States"
"County","Jefferson","FL","12065","=""12065""","56984","2019-2023","2022","Census","United States"
"County","Lafayette","FL","12067","=""12067""","60692","2019-2023","2022","Census","United States"
"County","Lake","FL","12069","=""12069""","69956","2019-2023","2022","Census","United States"
"County","Lee","FL","12071","=""12071""","73099","2019-2023","2022","Census","United States"
"County","Leon","FL","12073","=""12073""","65074","2019-2023","2022","Census","United States"
"County","Levy","FL","12075","=""12075""","53805","2019-2023","2022","Census","United States"
"County","Liberty","FL","12077","=""12077""","53824","2019-2023","2022","Census","United States"
"County","Madison","FL","12079","=""12079""","48176","2019-2023","2022","Census","United States"
"County","Manatee","FL","12081","=""12081""","75792","2019-2023","2022","Census","United States"
"County","Marion","FL","12083","=""12083""","58535","2019-2023","2022","Census","United States"
"County","Martin","FL","12085","=""12085""","80701","2019-2023","2022","Census","United States"
"County","Miami-Dade","FL","12086","=""12086""","68694","2019-2023","2022","Census","United States"
"County","Monroe","FL","12087","=""12087""","82430","2019-2023","2022","Census","United States"
"County","Nassau","FL","12089","=""12089""","88900","2019-2023","2022","Census","United States"
"County","Okaloosa","FL","12091","=""12091""","79097","2019-2023","2022","Census","United States"
"County","Okeechobee","FL","12093","=""12093""","52288","2019-2023","2022","Census","United States"
"County","Orange","FL","12095","=""12095""","77011","2019-2023","2022","Census","United States"
"County","Osceola","FL","12097","=""12097""","68711","2019-2023","2022","Census","United States"
"County","Palm Beach","FL","12099","=""12099""","81115","2019-2023","2022","Census","United States"
"County","Pasco","FL","12101","=""12101""","67384","2019-2023","2022","Census","United States"
"County","Pinellas","FL","12103","=""12103""","70293","2019-2023","2022","Census","United States"
"County","Polk","FL","12105","=""12105""","63644","2019-2023","2022","Census","United States"
"County","Putnam","FL","12107","=""12107""","47256","2019-2023","2022","Census","United States"
"County","St. Johns","FL","12109","=""12109""","106169","2019-2023","2022","Census","United States"
"County","St. Lucie","FL","12111","=""12111""","69027","2019-2023","2022","Census","United States"
"County","Santa Rosa","FL","12113","=""12113""","88968","2019-2023","2022","Census","United States"
"County","Sarasota","FL","12115","=""12115""","80633","2019-2023","2022","Census","United States"
"County","Seminole","FL","12117","=""12117""","83030","2019-2023","2022","Census","United States"
"County","Sumter","FL","12119","=""12119""","73297","2019-2023","2022","Census","United States"
"County","Suwannee","FL","12121","=""12121""","55479","2019-2023","2022","Census","United States"
"County","Taylor","FL","12123","=""12123""","44985","2019-2023","2022","Census","United States"
"County","Union","FL","12125","=""12125""","64922","2019-2023","2022","Census","United States"
"County","Volusia","FL","12127","=""12127""","66581","2019-2023","2022","Census","United States"
"County","Wakulla","FL","12129","=""12129""","74183","2019-2023","2022","Census","United States"
"County","Walton","FL","12131","=""12131""","79281","2019-2023","2022","Census","United States"
"County","Washington","FL","12133","=""12133""","52723","2019-2023","2022","Census","United States"
"County","Appling","GA","13001","=""13001""","43728","2019-2023","2022","Census","United States"
"County","Atkinson","GA","13003","=""13003""","38438","2019-2023","2022","Census","United States"
"County","Bacon","GA","13005","=""13005""","50310","2019-2023","2022","Census","United States"
"County","Baker","GA","13007","=""13007""","44405","2019-2023","2022","Census","United States"
"County","Baldwin","GA","13009","=""13009""","55413","2019-2023","2022","Census","United States"
"County","Banks","GA","13011","=""13011""","68830","2019-2023","2022","Census","United States"
"County","Barrow","GA","13013","=""13013""","77477","2019-2023","2022","Census","United States"
"County","Bartow","GA","13015","=""13015""","79431","2019-2023","2022","Census","United States"
"County","Ben Hill","GA","13017","=""13017""","39081","2019-2023","2022","Census","United States"
"County","Berrien","GA","13019","=""13019""","50414","2019-2023","2022","Census","United States"
"County","Bibb","GA","13021","=""13021""","50747","2019-2023","2022","Census","United States"
"County","Bleckley","GA","13023","=""13023""","53005","2019-2023","2022","Census","United States"
"County","Brantley","GA","13025","=""13025""","47801","2019-2023","2022","Census","United States"
"County","Brooks","GA","13027","=""13027""","47656","2019-2023","2022","Census","United States"
"County","Bryan","GA","13029","=""13029""","94234","2019-2023","2022","Census","United States"
"County","Bulloch","GA","13031","=""13031""","56832","2019-2023","2022","Census","United States"
"County","Burke","GA","13033","=""13033""","50739","2019-2023","2022","Census","United States"
"County","Butts","GA","13035","=""13035""","59221","2019-2023","2022","Census","United States"
"County","Calhoun","GA","13037","=""13037""","55714","2019-2023","2022","Census","United States"
"County","Camden","GA","13039","=""13039""","72399","2019-2023","2022","Census","United States"
"County","Candler","GA","13043","=""13043""","50431","2019-2023","2022","Census","United States"
"County","Carroll","GA","13045","=""13045""","72327","2019-2023","2022","Census","United States"
"County","Catoosa","GA","13047","=""13047""","72425","2019-2023","2022","Census","United States"
"County","Charlton","GA","13049","=""13049""","48534","2019-2023","2022","Census","United States"
"County","Chatham","GA","13051","=""13051""","69575","2019-2023","2022","Census","United States"
"County","Chattahoochee","GA","13053","=""13053""","59221","2019-2023","2022","Census","United States"
"County","Chattooga","GA","13055","=""13055""","47785","2019-2023","2022","Census","United States"
"County","Cherokee","GA","13057","=""13057""","105442","2019-2023","2022","Census","United States"
"County","Clarke","GA","13059","=""13059""","52267","2019-2023","2022","Census","United States"
"County","Clay","GA","13061","=""13061""","48715","2019-2023","2022","Census","United States"
"County","Clayton","GA","13063","=""13063""","58507","2019-2023","2022","Census","United States"
"County","Clinch","GA","13065","=""13065""","55549","2019-2023","2022","Census","United States"
"County","Cobb","GA","13067","=""13067""","98712","2019-2023","2022","Census","United States"
"County","Coffee","GA","13069","=""13069""","50175","2019-2023","2022","Census","United States"
"County","Colquitt","GA","13071","=""13071""","49691","2019-2023","2022","Census","United States"
"County","Columbia","GA","13073","=""13073""","96122","2019-2023","2022","Census","United States"
"County","Cook","GA","13075","=""13075""","50133","2019-2023","2022","Census","United States"
"County","Coweta","GA","13077","=""13077""","94142","2019-2023","2022","Census","United States"
"County","Crawford","GA","13079","=""13079""","60905","2019-2023","2022","Census","United States"
"County","Crisp","GA","13081","=""13081""","42745","2019-2023","2022","Census","United States"
"County","Dade","GA","13083","=""13083""","58936","2019-2023","2022","Census","United States"
"County","Dawson","GA","13085","=""13085""","88986","2019-2023","2022","Census","United States"
"County","Decatur","GA","13087","=""13087""","50485","2019-2023","2022","Census","United States"
"County","DeKalb","GA","13089","=""13089""","77683","2019-2023","2022","Census","United States"
"County","Dodge","GA","13091","=""13091""","50152","2019-2023","2022","Census","United States"
"County","Dooly","GA","13093","=""13093""","56545","2019-2023","2022","Census","United States"
"County","Dougherty","GA","13095","=""13095""","46784","2019-2023","2022","Census","United States"
"County","Douglas","GA","13097","=""13097""","80764","2019-2023","2022","Census","United States"
"County","Early","GA","13099","=""13099""","53750","2019-2023","2022","Census","United States"
"County","Echols","GA","13101","=""13101""","61723","2019-2023","2022","Census","United States"
"County","Effingham","GA","13103","=""13103""","85465","2019-2023","2022","Census","United States"
"County","Elbert","GA","13105","=""13105""","49727","2019-2023","2022","Census","United States"
"County","Emanuel","GA","13107","=""13107""","50053","2019-2023","2022","Census","United States"
"County","Evans","GA","13109","=""13109""","53908","2019-2023","2022","Census","United States"
"County","Fannin","GA","13111","=""13111""","58073","2019-2023","2022","Census","United States"
"County","Fayette","GA","13113","=""13113""","108986","2019-2023","2022","Census","United States"
"County","Floyd","GA","13115","=""13115""","62540","2019-2023","2022","Census","United States"
"County","Forsyth","GA","13117","=""13117""","138000","2019-2023","2022","Census","United States"
"County","Franklin","GA","13119","=""13119""","52264","2019-2023","2022","Census","United States"
"County","Fulton","GA","13121","=""13121""","91490","2019-2023","2022","Census","United States"
"County","Gilmer","GA","13123","=""13123""","72542","2019-2023","2022","Census","United States"
"County","Glascock","GA","13125","=""13125""","55250","2019-2023","2022","Census","United States"
"County","Glynn","GA","13127","=""13127""","68546","2019-2023","2022","Census","United States"
"County","Gordon","GA","13129","=""13129""","61997","2019-2023","2022","Census","United States"
"County","Grady","GA","13131","=""13131""","54312","2019-2023","2022","Census","United States"
"County","Greene","GA","13133","=""13133""","84530","2019-2023","2022","Census","United States"
"County","Gwinnett","GA","13135","=""13135""","84823","2019-2023","2022","Census","United States"
"County","Habersham","GA","13137","=""13137""","65622","2019-2023","2022","Census","United States"
"County","Hall","GA","13139","=""13139""","77430","2019-2023","2022","Census","United States"
"County","Hancock","GA","13141","=""13141""","33182","2019-2023","2022","Census","United States"
