"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","People With Health Insurance","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Hillsborough","FL","12057","=""12057""","1305765","2019-2023","2022","Census","United States"
"County","Holmes","FL","12059","=""12059""","15486","2019-2023","2022","Census","United States"
"County","Indian River","FL","12061","=""12061""","144816","2019-2023","2022","Census","United States"
"County","Jackson","FL","12063","=""12063""","37296","2019-2023","2022","Census","United States"
"County","Jefferson","FL","12065","=""12065""","12210","2019-2023","2022","Census","United States"
"County","Lafayette","FL","12067","=""12067""","5890","2019-2023","2022","Census","United States"
"County","Lake","FL","12069","=""12069""","354778","2019-2023","2022","Census","United States"
"County","Lee","FL","12071","=""12071""","689266","2019-2023","2022","Census","United States"
"County","Leon","FL","12073","=""12073""","269180","2019-2023","2022","Census","United States"
"County","Levy","FL","12075","=""12075""","37439","2019-2023","2022","Census","United States"
"County","Liberty","FL","12077","=""12077""","5666","2019-2023","2022","Census","United States"
"County","Madison","FL","12079","=""12079""","14366","2019-2023","2022","Census","United States"
"County","Manatee","FL","12081","=""12081""","363839","2019-2023","2022","Census","United States"
"County","Marion","FL","12083","=""12083""","333278","2019-2023","2022","Census","United States"
"County","Martin","FL","12085","=""12085""","141240","2019-2023","2022","Census","United States"
"County","Miami-Dade","FL","12086","=""12086""","2279557","2019-2023","2022","Census","United States"
"County","Monroe","FL","12087","=""12087""","67951","2019-2023","2022","Census","United States"
"County","Nassau","FL","12089","=""12089""","86278","2019-2023","2022","Census","United States"
"County","Okaloosa","FL","12091","=""12091""","175942","2019-2023","2022","Census","United States"
"County","Okeechobee","FL","12093","=""12093""","31076","2019-2023","2022","Census","United States"
"County","Orange","FL","12095","=""12095""","1251693","2019-2023","2022","Census","United States"
"County","Osceola","FL","12097","=""12097""","360782","2019-2023","2022","Census","United States"
"County","Palm Beach","FL","12099","=""12099""","1296300","2019-2023","2022","Census","United States"
"County","Pasco","FL","12101","=""12101""","520316","2019-2023","2022","Census","United States"
"County","Pinellas","FL","12103","=""12103""","843677","2019-2023","2022","Census","United States"
"County","Polk","FL","12105","=""12105""","654835","2019-2023","2022","Census","United States"
"County","Putnam","FL","12107","=""12107""","62091","2019-2023","2022","Census","United States"
"County","St. Johns","FL","12109","=""12109""","271425","2019-2023","2022","Census","United States"
"County","St. Lucie","FL","12111","=""12111""","301873","2019-2023","2022","Census","United States"
"County","Santa Rosa","FL","12113","=""12113""","164443","2019-2023","2022","Census","United States"
"County","Sarasota","FL","12115","=""12115""","398818","2019-2023","2022","Census","United States"
"County","Seminole","FL","12117","=""12117""","426189","2019-2023","2022","Census","United States"
"County","Sumter","FL","12119","=""12119""","122766","2019-2023","2022","Census","United States"
"County","Suwannee","FL","12121","=""12121""","37601","2019-2023","2022","Census","United States"
"County","Taylor","FL","12123","=""12123""","16905","2019-2023","2022","Census","United States"
"County","Union","FL","12125","=""12125""","9699","2019-2023","2022","Census","United States"
"County","Volusia","FL","12127","=""12127""","498477","2019-2023","2022","Census","United States"
"County","Wakulla","FL","12129","=""12129""","29671","2019-2023","2022","Census","United States"
"County","Walton","FL","12131","=""12131""","67084","2019-2023","2022","Census","United States"
"County","Washington","FL","12133","=""12133""","19427","2019-2023","2022","Census","United States"
"County","Appling","GA","13001","=""13001""","15105","2019-2023","2022","Census","United States"
"County","Atkinson","GA","13003","=""13003""","6389","2019-2023","2022","Census","United States"
"County","Bacon","GA","13005","=""13005""","9089","2019-2023","2022","Census","United States"
"County","Baker","GA","13007","=""13007""","2351","2019-2023","2022","Census","United States"
"County","Baldwin","GA","13009","=""13009""","36043","2019-2023","2022","Census","United States"
"County","Banks","GA","13011","=""13011""","16514","2019-2023","2022","Census","United States"
"County","Barrow","GA","13013","=""13013""","73314","2019-2023","2022","Census","United States"
"County","Bartow","GA","13015","=""13015""","94064","2019-2023","2022","Census","United States"
"County","Ben Hill","GA","13017","=""13017""","13665","2019-2023","2022","Census","United States"
"County","Berrien","GA","13019","=""13019""","14584","2019-2023","2022","Census","United States"
"County","Bibb","GA","13021","=""13021""","132321","2019-2023","2022","Census","United States"
"County","Bleckley","GA","13023","=""13023""","10748","2019-2023","2022","Census","United States"
"County","Brantley","GA","13025","=""13025""","15085","2019-2023","2022","Census","United States"
"County","Brooks","GA","13027","=""13027""","13476","2019-2023","2022","Census","United States"
"County","Bryan","GA","13029","=""13029""","40871","2019-2023","2022","Census","United States"
"County","Bulloch","GA","13031","=""13031""","71137","2019-2023","2022","Census","United States"
"County","Burke","GA","13033","=""13033""","21458","2019-2023","2022","Census","United States"
"County","Butts","GA","13035","=""13035""","20775","2019-2023","2022","Census","United States"
"County","Calhoun","GA","13037","=""13037""","3369","2019-2023","2022","Census","United States"
"County","Camden","GA","13039","=""13039""","47186","2019-2023","2022","Census","United States"
"County","Candler","GA","13043","=""13043""","8828","2019-2023","2022","Census","United States"
"County","Carroll","GA","13045","=""13045""","105934","2019-2023","2022","Census","United States"
"County","Catoosa","GA","13047","=""13047""","60820","2019-2023","2022","Census","United States"
"County","Charlton","GA","13049","=""13049""","9874","2019-2023","2022","Census","United States"
"County","Chatham","GA","13051","=""13051""","251719","2019-2023","2022","Census","United States"
"County","Chattahoochee","GA","13053","=""13053""","3909","2019-2023","2022","Census","United States"
"County","Chattooga","GA","13055","=""13055""","20600","2019-2023","2022","Census","United States"
"County","Cherokee","GA","13057","=""13057""","243500","2019-2023","2022","Census","United States"
"County","Clarke","GA","13059","=""13059""","114059","2019-2023","2022","Census","United States"
"County","Clay","GA","13061","=""13061""","2601","2019-2023","2022","Census","United States"
"County","Clayton","GA","13063","=""13063""","243051","2019-2023","2022","Census","United States"
"County","Clinch","GA","13065","=""13065""","5141","2019-2023","2022","Census","United States"
"County","Cobb","GA","13067","=""13067""","671250","2019-2023","2022","Census","United States"
"County","Coffee","GA","13069","=""13069""","32548","2019-2023","2022","Census","United States"
"County","Colquitt","GA","13071","=""13071""","35984","2019-2023","2022","Census","United States"
"County","Columbia","GA","13073","=""13073""","141975","2019-2023","2022","Census","United States"
"County","Cook","GA","13075","=""13075""","14002","2019-2023","2022","Census","United States"
"County","Coweta","GA","13077","=""13077""","136768","2019-2023","2022","Census","United States"
"County","Crawford","GA","13079","=""13079""","10615","2019-2023","2022","Census","United States"
"County","Crisp","GA","13081","=""13081""","16485","2019-2023","2022","Census","United States"
"County","Dade","GA","13083","=""13083""","14414","2019-2023","2022","Census","United States"
"County","Dawson","GA","13085","=""13085""","24777","2019-2023","2022","Census","United States"
"County","Decatur","GA","13087","=""13087""","23820","2019-2023","2022","Census","United States"
"County","DeKalb","GA","13089","=""13089""","658153","2019-2023","2022","Census","United States"
"County","Dodge","GA","13091","=""13091""","15415","2019-2023","2022","Census","United States"
"County","Dooly","GA","13093","=""13093""","7597","2019-2023","2022","Census","United States"
"County","Dougherty","GA","13095","=""13095""","70559","2019-2023","2022","Census","United States"
"County","Douglas","GA","13097","=""13097""","127318","2019-2023","2022","Census","United States"
"County","Early","GA","13099","=""13099""","8707","2019-2023","2022","Census","United States"
"County","Echols","GA","13101","=""13101""","2903","2019-2023","2022","Census","United States"
"County","Effingham","GA","13103","=""13103""","60160","2019-2023","2022","Census","United States"
"County","Elbert","GA","13105","=""13105""","17274","2019-2023","2022","Census","United States"
"County","Emanuel","GA","13107","=""13107""","18339","2019-2023","2022","Census","United States"
"County","Evans","GA","13109","=""13109""","8444","2019-2023","2022","Census","United States"
"County","Fannin","GA","13111","=""13111""","21574","2019-2023","2022","Census","United States"
"County","Fayette","GA","13113","=""13113""","110369","2019-2023","2022","Census","United States"
"County","Floyd","GA","13115","=""13115""","83573","2019-2023","2022","Census","United States"
"County","Forsyth","GA","13117","=""13117""","238701","2019-2023","2022","Census","United States"
"County","Franklin","GA","13119","=""13119""","19261","2019-2023","2022","Census","United States"
"County","Fulton","GA","13121","=""13121""","955791","2019-2023","2022","Census","United States"
"County","Gilmer","GA","13123","=""13123""","26973","2019-2023","2022","Census","United States"
"County","Glascock","GA","13125","=""13125""","2504","2019-2023","2022","Census","United States"
"County","Glynn","GA","13127","=""13127""","72159","2019-2023","2022","Census","United States"
"County","Gordon","GA","13129","=""13129""","49098","2019-2023","2022","Census","United States"
"County","Grady","GA","13131","=""13131""","20897","2019-2023","2022","Census","United States"
"County","Greene","GA","13133","=""13133""","16459","2019-2023","2022","Census","United States"
"County","Gwinnett","GA","13135","=""13135""","813536","2019-2023","2022","Census","United States"
"County","Habersham","GA","13137","=""13137""","38932","2019-2023","2022","Census","United States"
"County","Hall","GA","13139","=""13139""","172415","2019-2023","2022","Census","United States"
