Geography_Type_Description,Geography_Name,Sits_in_State,GeoID,Median_Household_Income,Data_Time_Period
County,Washington,PA,42125,77487.0,2019-2023
County,Wayne,PA,42127,62182.0,2019-2023
County,Westmoreland,PA,42129,72468.0,2019-2023
County,Wyoming,PA,42131,70268.0,2019-2023
County,York,PA,42133,82238.0,2019-2023
County,Bristol,RI,44001,110926.0,2019-2023
County,Kent,RI,44003,91278.0,2019-2023
County,Newport,RI,44005,100859.0,2019-2023
County,Providence,RI,44007,78204.0,2019-2023
County,Washington,RI,44009,102478.0,2019-2023
County,Abbeville,SC,45001,52112.0,2019-2023
County,Aiken,SC,45003,67940.0,2019-2023
County,Allendale,SC,45005,31603.0,2019-2023
County,Anderson,SC,45007,64683.0,2019-2023
County,Bamberg,SC,45009,43206.0,2019-2023
County,Barnwell,SC,45011,41800.0,2019-2023
County,Beaufort,SC,45013,84819.0,2019-2023
County,Berkeley,SC,45015,82327.0,2019-2023
County,Calhoun,SC,45017,56690.0,2019-2023
County,Charleston,SC,45019,84320.0,2019-2023
County,Cherokee,SC,45021,49047.0,2019-2023
County,Chester,SC,45023,51216.0,2019-2023
County,Chesterfield,SC,45025,47620.0,2019-2023
County,Clarendon,SC,45027,48887.0,2019-2023
County,Colleton,SC,45029,48779.0,2019-2023
County,Darlington,SC,45031,47419.0,2019-2023
County,Dillon,SC,45033,44038.0,2019-2023
County,Dorchester,SC,45035,76896.0,2019-2023
County,Edgefield,SC,45037,67092.0,2019-2023
County,Fairfield,SC,45039,46972.0,2019-2023
County,Florence,SC,45041,56650.0,2019-2023
County,Georgetown,SC,45043,66734.0,2019-2023
County,Greenville,SC,45045,74624.0,2019-2023
County,Greenwood,SC,45047,50635.0,2019-2023
County,Hampton,SC,45049,43059.0,2019-2023
County,Horry,SC,45051,64623.0,2019-2023
County,Jasper,SC,45053,63503.0,2019-2023
County,Kershaw,SC,45055,64343.0,2019-2023
County,Lancaster,SC,45057,74751.0,2019-2023
County,Laurens,SC,45059,55517.0,2019-2023
County,Lee,SC,45061,44145.0,2019-2023
County,Lexington,SC,45063,75014.0,2019-2023
County,McCormick,SC,45065,55344.0,2019-2023
County,Marion,SC,45067,34501.0,2019-2023
County,Marlboro,SC,45069,36293.0,2019-2023
County,Newberry,SC,45071,59670.0,2019-2023
County,Oconee,SC,45073,60193.0,2019-2023
County,Orangeburg,SC,45075,43214.0,2019-2023
County,Pickens,SC,45077,59411.0,2019-2023
County,Richland,SC,45079,61699.0,2019-2023
County,Saluda,SC,45081,52957.0,2019-2023
County,Spartanburg,SC,45083,64195.0,2019-2023
County,Sumter,SC,45085,55990.0,2019-2023
County,Union,SC,45087,41200.0,2019-2023
County,Williamsburg,SC,45089,43471.0,2019-2023
County,York,SC,45091,83060.0,2019-2023
County,Aurora,SD,46003,74130.0,2019-2023
County,Beadle,SD,46005,63082.0,2019-2023
County,Bennett,SD,46007,44569.0,2019-2023
County,Bon Homme,SD,46009,61275.0,2019-2023
County,Brookings,SD,46011,67341.0,2019-2023
County,Brown,SD,46013,70239.0,2019-2023
County,Brule,SD,46015,74043.0,2019-2023
County,Buffalo,SD,46017,47000.0,2019-2023
County,Butte,SD,46019,67692.0,2019-2023
County,Campbell,SD,46021,65000.0,2019-2023
County,Charles Mix,SD,46023,64850.0,2019-2023
County,Clark,SD,46025,62885.0,2019-2023
County,Clay,SD,46027,58794.0,2019-2023
County,Codington,SD,46029,65080.0,2019-2023
County,Corson,SD,46031,43750.0,2019-2023
County,Custer,SD,46033,81958.0,2019-2023
County,Davison,SD,46035,61401.0,2019-2023
County,Day,SD,46037,62270.0,2019-2023
County,Deuel,SD,46039,79556.0,2019-2023
County,Dewey,SD,46041,57928.0,2019-2023
County,Douglas,SD,46043,78125.0,2019-2023
County,Edmunds,SD,46045,77266.0,2019-2023
County,Fall River,SD,46047,61056.0,2019-2023
County,Faulk,SD,46049,58000.0,2019-2023
County,Grant,SD,46051,73818.0,2019-2023
County,Gregory,SD,46053,52432.0,2019-2023
County,Haakon,SD,46055,59231.0,2019-2023
County,Hamlin,SD,46057,83194.0,2019-2023
County,Hand,SD,46059,72054.0,2019-2023
County,Hanson,SD,46061,86375.0,2019-2023
County,Harding,SD,46063,74766.0,2019-2023
County,Hughes,SD,46065,78981.0,2019-2023
County,Hutchinson,SD,46067,74459.0,2019-2023
County,Hyde,SD,46069,74279.0,2019-2023
County,Jackson,SD,46071,26686.0,2019-2023
County,Jerauld,SD,46073,75417.0,2019-2023
County,Jones,SD,46075,64688.0,2019-2023
County,Kingsbury,SD,46077,70221.0,2019-2023
County,Lake,SD,46079,73792.0,2019-2023
County,Lawrence,SD,46081,66766.0,2019-2023
County,Lincoln,SD,46083,96552.0,2019-2023
County,Lyman,SD,46085,61169.0,2019-2023
County,McCook,SD,46087,80847.0,2019-2023
County,McPherson,SD,46089,62024.0,2019-2023
County,Marshall,SD,46091,72500.0,2019-2023
County,Meade,SD,46093,74161.0,2019-2023
County,Mellette,SD,46095,51364.0,2019-2023
County,Miner,SD,46097,72589.0,2019-2023
County,Minnehaha,SD,46099,76074.0,2019-2023
County,Moody,SD,46101,77500.0,2019-2023
County,Oglala Lakota,SD,46102,34769.0,2019-2023
County,Pennington,SD,46103,70768.0,2019-2023
County,Perkins,SD,46105,65455.0,2019-2023
County,Potter,SD,46107,71726.0,2019-2023
County,Roberts,SD,46109,63691.0,2019-2023
County,Sanborn,SD,46111,69870.0,2019-2023
County,Spink,SD,46115,73011.0,2019-2023
County,Stanley,SD,46117,77000.0,2019-2023
County,Sully,SD,46119,70250.0,2019-2023
County,Todd,SD,46121,39148.0,2019-2023
County,Tripp,SD,46123,58854.0,2019-2023
County,Turner,SD,46125,75283.0,2019-2023
County,Union,SD,46127,84137.0,2019-2023
County,Walworth,SD,46129,62722.0,2019-2023
County,Yankton,SD,46135,73855.0,2019-2023
County,Ziebach,SD,46137,47333.0,2019-2023
County,Anderson,TN,47001,63171.0,2019-2023
County,Bedford,TN,47003,62197.0,2019-2023
County,Benton,TN,47005,50435.0,2019-2023
County,Bledsoe,TN,47007,49655.0,2019-2023
County,Blount,TN,47009,74607.0,2019-2023
County,Bradley,TN,47011,63789.0,2019-2023
County,Campbell,TN,47013,50260.0,2019-2023
County,Cannon,TN,47015,58092.0,2019-2023
County,Carroll,TN,47017,50391.0,2019-2023
County,Carter,TN,47019,48435.0,2019-2023
County,Cheatham,TN,47021,82015.0,2019-2023
County,Chester,TN,47023,60543.0,2019-2023
County,Claiborne,TN,47025,46587.0,2019-2023
County,Clay,TN,47027,44712.0,2019-2023
County,Cocke,TN,47029,48416.0,2019-2023
County,Coffee,TN,47031,60656.0,2019-2023
County,Crockett,TN,47033,59049.0,2019-2023
County,Cumberland,TN,47035,58475.0,2019-2023
County,Davidson,TN,47037,75664.0,2019-2023
County,Decatur,TN,47039,46190.0,2019-2023
County,DeKalb,TN,47041,48484.0,2019-2023
County,Dickson,TN,47043,73223.0,2019-2023
County,Dyer,TN,47045,54973.0,2019-2023
County,Fayette,TN,47047,84764.0,2019-2023
County,Fentress,TN,47049,50865.0,2019-2023
County,Franklin,TN,47051,61553.0,2019-2023
County,Gibson,TN,47053,59009.0,2019-2023
County,Giles,TN,47055,61476.0,2019-2023
County,Grainger,TN,47057,51351.0,2019-2023
County,Greene,TN,47059,54071.0,2019-2023
County,Grundy,TN,47061,45573.0,2019-2023
County,Hamblen,TN,47063,52794.0,2019-2023
County,Hamilton,TN,47065,72568.0,2019-2023
County,Hancock,TN,47067,31995.0,2019-2023
County,Hardeman,TN,47069,46173.0,2019-2023
County,Hardin,TN,47071,49149.0,2019-2023
County,Hawkins,TN,47073,55278.0,2019-2023
County,Haywood,TN,47075,43513.0,2019-2023
County,Henderson,TN,47077,53471.0,2019-2023
County,Henry,TN,47079,48540.0,2019-2023
County,Hickman,TN,47081,57223.0,2019-2023
County,Houston,TN,47083,54475.0,2019-2023
County,Humphreys,TN,47085,59333.0,2019-2023
County,Jackson,TN,47087,41475.0,2019-2023
County,Jefferson,TN,47089,63084.0,2019-2023
County,Johnson,TN,47091,52152.0,2019-2023
County,Knox,TN,47093,71662.0,2019-2023
County,Lake,TN,47095,30500.0,2019-2023
County,Lauderdale,TN,47097,49205.0,2019-2023
County,Lawrence,TN,47099,53233.0,2019-2023
County,Lewis,TN,47101,49477.0,2019-2023
County,Lincoln,TN,47103,63115.0,2019-2023
County,Loudon,TN,47105,80296.0,2019-2023
County,McMinn,TN,47107,59674.0,2019-2023
County,McNairy,TN,47109,50714.0,2019-2023
County,Macon,TN,47111,56269.0,2019-2023
County,Madison,TN,47113,58189.0,2019-2023
County,Marion,TN,47115,58103.0,2019-2023
County,Marshall,TN,47117,70829.0,2019-2023
County,Maury,TN,47119,74162.0,2019-2023
County,Meigs,TN,47121,58395.0,2019-2023
County,Monroe,TN,47123,56648.0,2019-2023
County,Montgomery,TN,47125,72365.0,2019-2023
County,Moore,TN,47127,66687.0,2019-2023
County,Morgan,TN,47129,57408.0,2019-2023
County,Obion,TN,47131,53102.0,2019-2023
County,Overton,TN,47133,46159.0,2019-2023
County,Perry,TN,47135,50489.0,2019-2023
County,Pickett,TN,47137,44591.0,2019-2023
County,Polk,TN,47139,60227.0,2019-2023
County,Putnam,TN,47141,56537.0,2019-2023
County,Rhea,TN,47143,58133.0,2019-2023
County,Roane,TN,47145,66218.0,2019-2023
County,Robertson,TN,47147,78439.0,2019-2023
County,Rutherford,TN,47149,82588.0,2019-2023
County,Scott,TN,47151,42679.0,2019-2023
County,Sequatchie,TN,47153,52260.0,2019-2023
County,Sevier,TN,47155,63829.0,2019-2023
County,Shelby,TN,47157,62337.0,2019-2023
County,Smith,TN,47159,62799.0,2019-2023
County,Stewart,TN,47161,62052.0,2019-2023
County,Sullivan,TN,47163,56802.0,2019-2023
County,Sumner,TN,47165,86005.0,2019-2023
County,Tipton,TN,47167,71736.0,2019-2023
County,Trousdale,TN,47169,63190.0,2019-2023
County,Unicoi,TN,47171,50381.0,2019-2023
County,Union,TN,47173,61858.0,2019-2023
County,Van Buren,TN,47175,60281.0,2019-2023
County,Warren,TN,47177,54088.0,2019-2023
County,Washington,TN,47179,61051.0,2019-2023
County,Wayne,TN,47181,52824.0,2019-2023
County,Weakley,TN,47183,49502.0,2019-2023
County,White,TN,47185,52206.0,2019-2023
County,Williamson,TN,47187,131202.0,2019-2023
County,Wilson,TN,47189,94048.0,2019-2023
County,Anderson,TX,48001,58846.0,2019-2023
County,Andrews,TX,48003,76902.0,2019-2023
County,Angelina,TX,48005,58847.0,2019-2023
County,Aransas,TX,48007,61754.0,2019-2023
County,Archer,TX,48009,71958.0,2019-2023
County,Armstrong,TX,48011,68462.0,2019-2023
County,Atascosa,TX,48013,69413.0,2019-2023
County,Austin,TX,48015,75994.0,2019-2023
County,Bailey,TX,48017,70625.0,2019-2023
County,Bandera,TX,48019,69703.0,2019-2023
County,Bastrop,TX,48021,82730.0,2019-2023
County,Baylor,TX,48023,42313.0,2019-2023
County,Bee,TX,48025,56075.0,2019-2023
County,Bell,TX,48027,66051.0,2019-2023
County,Bexar,TX,48029,70571.0,2019-2023
County,Blanco,TX,48031,87564.0,2019-2023
County,Borden,TX,48033,64250.0,2019-2023
County,Bosque,TX,48035,69339.0,2019-2023
County,Bowie,TX,48037,59295.0,2019-2023
County,Brazoria,TX,48039,95155.0,2019-2023
County,Brazos,TX,48041,58388.0,2019-2023
County,Brewster,TX,48043,52612.0,2019-2023
County,Briscoe,TX,48045,41188.0,2019-2023
County,Brooks,TX,48047,31310.0,2019-2023
County,Brown,TX,48049,55305.0,2019-2023
County,Burleson,TX,48051,72888.0,2019-2023
County,Burnet,TX,48053,77158.0,2019-2023
County,Caldwell,TX,48055,68503.0,2019-2023
County,Calhoun,TX,48057,71870.0,2019-2023
County,Callahan,TX,48059,68455.0,2019-2023
County,Cameron,TX,48061,51334.0,2019-2023
County,Camp,TX,48063,55061.0,2019-2023
County,Carson,TX,48065,84583.0,2019-2023
County,Cass,TX,48067,54328.0,2019-2023
County,Castro,TX,48069,63485.0,2019-2023
County,Chambers,TX,48071,108114.0,2019-2023
County,Cherokee,TX,48073,59830.0,2019-2023
County,Childress,TX,48075,60333.0,2019-2023
County,Clay,TX,48077,77355.0,2019-2023
County,Cochran,TX,48079,42137.0,2019-2023
County,Coke,TX,48081,46431.0,2019-2023
County,Coleman,TX,48083,52364.0,2019-2023
County,Collin,TX,48085,117588.0,2019-2023
County,Collingsworth,TX,48087,60165.0,2019-2023
County,Colorado,TX,48089,68554.0,2019-2023
County,Comal,TX,48091,99015.0,2019-2023
County,Comanche,TX,48093,59946.0,2019-2023
County,Concho,TX,48095,59632.0,2019-2023
County,Cooke,TX,48097,72472.0,2019-2023
County,Coryell,TX,48099,68904.0,2019-2023
County,Cottle,TX,48101,58819.0,2019-2023
County,Crane,TX,48103,59915.0,2019-2023
County,Crockett,TX,48105,81739.0,2019-2023
County,Crosby,TX,48107,52197.0,2019-2023
County,Culberson,TX,48109,42672.0,2019-2023
County,Dallam,TX,48111,72332.0,2019-2023
County,Dallas,TX,48113,74149.0,2019-2023
County,Dawson,TX,48115,55789.0,2019-2023
County,Deaf Smith,TX,48117,54114.0,2019-2023
County,Delta,TX,48119,62855.0,2019-2023
County,Denton,TX,48121,108185.0,2019-2023
County,DeWitt,TX,48123,64014.0,2019-2023
County,Dickens,TX,48125,50417.0,2019-2023
County,Dimmit,TX,48127,33409.0,2019-2023
County,Donley,TX,48129,56648.0,2019-2023
County,Duval,TX,48131,50081.0,2019-2023
County,Eastland,TX,48133,51741.0,2019-2023
County,Ector,TX,48135,71031.0,2019-2023
County,Edwards,TX,48137,38500.0,2019-2023
County,Ellis,TX,48139,95898.0,2019-2023
County,El Paso,TX,48141,58859.0,2019-2023
County,Erath,TX,48143,65351.0,2019-2023
County,Falls,TX,48145,55372.0,2019-2023
County,Fannin,TX,48147,68377.0,2019-2023
County,Fayette,TX,48149,76541.0,2019-2023
County,Fisher,TX,48151,64700.0,2019-2023
County,Floyd,TX,48153,55461.0,2019-2023
County,Foard,TX,48155,42212.0,2019-2023
County,Fort Bend,TX,48157,113409.0,2019-2023
County,Franklin,TX,48159,66800.0,2019-2023
County,Freestone,TX,48161,58460.0,2019-2023
County,Frio,TX,48163,60098.0,2019-2023
County,Gaines,TX,48165,76605.0,2019-2023
County,Galveston,TX,48167,85348.0,2019-2023
County,Garza,TX,48169,50545.0,2019-2023
County,Gillespie,TX,48171,67799.0,2019-2023
County,Glasscock,TX,48173,106806.0,2019-2023
County,Goliad,TX,48175,59556.0,2019-2023
County,Gonzales,TX,48177,59355.0,2019-2023
County,Gray,TX,48179,56082.0,2019-2023
County,Grayson,TX,48181,70455.0,2019-2023
County,Gregg,TX,48183,64809.0,2019-2023
County,Grimes,TX,48185,67080.0,2019-2023
County,Guadalupe,TX,48187,93776.0,2019-2023
County,Hale,TX,48189,52788.0,2019-2023
County,Hall,TX,48191,46728.0,2019-2023
County,Hamilton,TX,48193,55339.0,2019-2023
County,Hansford,TX,48195,68299.0,2019-2023
County,Hardeman,TX,48197,61179.0,2019-2023
County,Hardin,TX,48199,72532.0,2019-2023
County,Harris,TX,48201,73104.0,2019-2023
County,Harrison,TX,48203,66040.0,2019-2023
County,Hartley,TX,48205,82122.0,2019-2023
County,Haskell,TX,48207,54044.0,2019-2023
County,Hays,TX,48209,85827.0,2019-2023
County,Hemphill,TX,48211,72052.0,2019-2023
County,Henderson,TX,48213,63955.0,2019-2023
County,Hidalgo,TX,48215,52281.0,2019-2023
County,Hill,TX,48217,63147.0,2019-2023
County,Hockley,TX,48219,54810.0,2019-2023
County,Hood,TX,48221,86802.0,2019-2023
County,Hopkins,TX,48223,64725.0,2019-2023
County,Houston,TX,48225,54563.0,2019-2023
County,Howard,TX,48227,71457.0,2019-2023
County,Hudspeth,TX,48229,39336.0,2019-2023
County,Hunt,TX,48231,70112.0,2019-2023
County,Hutchinson,TX,48233,65470.0,2019-2023
County,Irion,TX,48235,58125.0,2019-2023
County,Jack,TX,48237,65693.0,2019-2023
County,Jackson,TX,48239,61752.0,2019-2023
County,Jasper,TX,48241,49919.0,2019-2023
County,Jeff Davis,TX,48243,32625.0,2019-2023
County,Jefferson,TX,48245,59934.0,2019-2023
County,Jim Hogg,TX,48247,42230.0,2019-2023
County,Jim Wells,TX,48249,47492.0,2019-2023
County,Johnson,TX,48251,81826.0,2019-2023
County,Jones,TX,48253,63472.0,2019-2023
County,Karnes,TX,48255,59103.0,2019-2023
County,Kaufman,TX,48257,88606.0,2019-2023
County,Kendall,TX,48259,110498.0,2019-2023
County,Kent,TX,48263,71420.0,2019-2023
County,Kerr,TX,48265,67927.0,2019-2023
County,Kimble,TX,48267,65703.0,2019-2023
County,King,TX,48269,70192.0,2019-2023
County,Kinney,TX,48271,66341.0,2019-2023
County,Kleberg,TX,48273,57612.0,2019-2023
County,Knox,TX,48275,56304.0,2019-2023
County,Lamar,TX,48277,61122.0,2019-2023
County,Lamb,TX,48279,56997.0,2019-2023
County,Lampasas,TX,48281,76919.0,2019-2023
County,La Salle,TX,48283,55469.0,2019-2023
County,Lavaca,TX,48285,61768.0,2019-2023
County,Lee,TX,48287,66000.0,2019-2023
County,Leon,TX,48289,59975.0,2019-2023
County,Liberty,TX,48291,64773.0,2019-2023
County,Limestone,TX,48293,58109.0,2019-2023
County,Lipscomb,TX,48295,71442.0,2019-2023
County,Live Oak,TX,48297,53869.0,2019-2023
County,Llano,TX,48299,65636.0,2019-2023
County,Loving,TX,48301,51087.0,2019-2023
County,Lubbock,TX,48303,63367.0,2019-2023
County,Lynn,TX,48305,57411.0,2019-2023
County,McCulloch,TX,48307,51919.0,2019-2023
County,McLennan,TX,48309,63888.0,2019-2023
County,McMullen,TX,48311,45833.0,2019-2023
County,Madison,TX,48313,67128.0,2019-2023
County,Marion,TX,48315,47447.0,2019-2023
County,Martin,TX,48317,77083.0,2019-2023
County,Mason,TX,48319,68750.0,2019-2023
County,Matagorda,TX,48321,55174.0,2019-2023
County,Maverick,TX,48323,51270.0,2019-2023
County,Medina,TX,48325,73462.0,2019-2023
County,Menard,TX,48327,48191.0,2019-2023
County,Midland,TX,48329,93984.0,2019-2023
County,Milam,TX,48331,59076.0,2019-2023
County,Mills,TX,48333,64494.0,2019-2023
County,Mitchell,TX,48335,56033.0,2019-2023
County,Montague,TX,48337,62818.0,2019-2023
County,Montgomery,TX,48339,97266.0,2019-2023
County,Moore,TX,48341,61325.0,2019-2023
County,Morris,TX,48343,55082.0,2019-2023
County,Motley,TX,48345,62857.0,2019-2023
County,Nacogdoches,TX,48347,51528.0,2019-2023
County,Navarro,TX,48349,59310.0,2019-2023
County,Newton,TX,48351,41044.0,2019-2023
County,Nolan,TX,48353,50160.0,2019-2023
County,Nueces,TX,48355,66021.0,2019-2023
County,Ochiltree,TX,48357,64988.0,2019-2023
County,Oldham,TX,48359,76402.0,2019-2023
County,Orange,TX,48361,73372.0,2019-2023
County,Palo Pinto,TX,48363,64972.0,2019-2023
County,Panola,TX,48365,62593.0,2019-2023
County,Parker,TX,48367,102099.0,2019-2023
County,Parmer,TX,48369,68164.0,2019-2023
County,Pecos,TX,48371,67689.0,2019-2023
County,Polk,TX,48373,59066.0,2019-2023
County,Potter,TX,48375,50448.0,2019-2023
County,Presidio,TX,48377,29014.0,2019-2023
County,Rains,TX,48379,64874.0,2019-2023
County,Randall,TX,48381,80905.0,2019-2023
County,Reagan,TX,48383,70288.0,2019-2023
County,Real,TX,48385,45417.0,2019-2023
County,Red River,TX,48387,46912.0,2019-2023
County,Reeves,TX,48389,56056.0,2019-2023
County,Refugio,TX,48391,58016.0,2019-2023
County,Roberts,TX,48393,66118.0,2019-2023
County,Robertson,TX,48395,66250.0,2019-2023
County,Rockwall,TX,48397,124917.0,2019-2023
County,Runnels,TX,48399,63490.0,2019-2023
County,Rusk,TX,48401,67506.0,2019-2023
County,Sabine,TX,48403,59924.0,2019-2023
County,San Augustine,TX,48405,46338.0,2019-2023
County,San Jacinto,TX,48407,59526.0,2019-2023
County,San Patricio,TX,48409,67512.0,2019-2023
County,San Saba,TX,48411,54855.0,2019-2023
County,Schleicher,TX,48413,90141.0,2019-2023
County,Scurry,TX,48415,62689.0,2019-2023
County,Shackelford,TX,48417,64659.0,2019-2023
County,Shelby,TX,48419,50436.0,2019-2023
County,Sherman,TX,48421,74167.0,2019-2023
County,Smith,TX,48423,71923.0,2019-2023
County,Somervell,TX,48425,83382.0,2019-2023
County,Starr,TX,48427,38182.0,2019-2023
County,Stephens,TX,48429,54695.0,2019-2023
County,Sterling,TX,48431,78750.0,2019-2023
County,Stonewall,TX,48433,61250.0,2019-2023
County,Sutton,TX,48435,75000.0,2019-2023
County,Swisher,TX,48437,39031.0,2019-2023
County,Tarrant,TX,48439,81905.0,2019-2023
County,Taylor,TX,48441,66406.0,2019-2023
County,Terrell,TX,48443,46989.0,2019-2023
County,Terry,TX,48445,45905.0,2019-2023
County,Throckmorton,TX,48447,58864.0,2019-2023
County,Titus,TX,48449,59220.0,2019-2023
County,Tom Green,TX,48451,66254.0,2019-2023
County,Travis,TX,48453,97169.0,2019-2023
County,Trinity,TX,48455,51663.0,2019-2023
County,Tyler,TX,48457,50647.0,2019-2023
County,Upshur,TX,48459,62794.0,2019-2023
County,Upton,TX,48461,52321.0,2019-2023
County,Uvalde,TX,48463,57849.0,2019-2023
County,Val Verde,TX,48465,59673.0,2019-2023
County,Van Zandt,TX,48467,68274.0,2019-2023
County,Victoria,TX,48469,70101.0,2019-2023
County,Walker,TX,48471,49862.0,2019-2023
County,Waller,TX,48473,76135.0,2019-2023
County,Ward,TX,48475,71719.0,2019-2023
County,Washington,TX,48477,75085.0,2019-2023
County,Webb,TX,48479,62506.0,2019-2023
County,Wharton,TX,48481,66100.0,2019-2023
County,Wheeler,TX,48483,67964.0,2019-2023
County,Wichita,TX,48485,62168.0,2019-2023
County,Wilbarger,TX,48487,51626.0,2019-2023
County,Willacy,TX,48489,45645.0,2019-2023
County,Williamson,TX,48491,108309.0,2019-2023
County,Wilson,TX,48493,92461.0,2019-2023
County,Winkler,TX,48495,91898.0,2019-2023
County,Wise,TX,48497,89897.0,2019-2023
County,Wood,TX,48499,62524.0,2019-2023
County,Yoakum,TX,48501,82261.0,2019-2023
County,Young,TX,48503,63723.0,2019-2023
County,Zapata,TX,48505,36527.0,2019-2023
County,Zavala,TX,48507,41887.0,2019-2023
County,Beaver,UT,49001,85603.0,2019-2023
County,Box Elder,UT,49003,77865.0,2019-2023
County,Cache,UT,49005,78292.0,2019-2023
County,Carbon,UT,49007,53673.0,2019-2023
County,Daggett,UT,49009,58750.0,2019-2023
County,Davis,UT,49011,108058.0,2019-2023
County,Duchesne,UT,49013,74738.0,2019-2023
County,Emery,UT,49015,69956.0,2019-2023
County,Garfield,UT,49017,61688.0,2019-2023
County,Grand,UT,49019,62521.0,2019-2023
County,Iron,UT,49021,65527.0,2019-2023
County,Juab,UT,49023,89803.0,2019-2023
County,Kane,UT,49025,75000.0,2019-2023
County,Millard,UT,49027,70877.0,2019-2023
County,Morgan,UT,49029,126092.0,2019-2023
County,Piute,UT,49031,44650.0,2019-2023
County,Rich,UT,49033,76875.0,2019-2023
County,Salt Lake,UT,49035,94658.0,2019-2023
County,San Juan,UT,49037,54890.0,2019-2023
County,Sanpete,UT,49039,67459.0,2019-2023
County,Sevier,UT,49041,73765.0,2019-2023
County,Summit,UT,49043,137058.0,2019-2023
County,Tooele,UT,49045,101846.0,2019-2023
County,Uintah,UT,49047,69861.0,2019-2023
County,Utah,UT,49049,96877.0,2019-2023
County,Wasatch,UT,49051,115146.0,2019-2023
County,Washington,UT,49053,76411.0,2019-2023
County,Wayne,UT,49055,70074.0,2019-2023
County,Weber,UT,49057,87083.0,2019-2023
County,Addison,VT,50001,88478.0,2019-2023
County,Bennington,VT,50003,71494.0,2019-2023
County,Caledonia,VT,50005,66075.0,2019-2023
County,Chittenden,VT,50007,94310.0,2019-2023
County,Essex,VT,50009,58985.0,2019-2023
County,Franklin,VT,50011,79078.0,2019-2023
County,Grand Isle,VT,50013,90625.0,2019-2023
County,Lamoille,VT,50015,69897.0,2019-2023
County,Orange,VT,50017,77328.0,2019-2023
County,Orleans,VT,50019,66426.0,2019-2023
County,Rutland,VT,50021,64778.0,2019-2023
County,Washington,VT,50023,79853.0,2019-2023
County,Windham,VT,50025,68021.0,2019-2023
County,Windsor,VT,50027,75247.0,2019-2023
County,Accomack,VA,51001,57500.0,2019-2023
County,Albemarle,VA,51003,102617.0,2019-2023
County,Alleghany,VA,51005,55160.0,2019-2023
County,Amelia,VA,51007,66339.0,2019-2023
County,Amherst,VA,51009,67298.0,2019-2023
County,Appomattox,VA,51011,62337.0,2019-2023
County,Arlington,VA,51013,140160.0,2019-2023
County,Augusta,VA,51015,79972.0,2019-2023
County,Bath,VA,51017,61709.0,2019-2023
County,Bedford,VA,51019,77644.0,2019-2023
County,Bland,VA,51021,61375.0,2019-2023
County,Botetourt,VA,51023,80467.0,2019-2023
County,Brunswick,VA,51025,52978.0,2019-2023
County,Buchanan,VA,51027,42216.0,2019-2023
County,Buckingham,VA,51029,59199.0,2019-2023
County,Campbell,VA,51031,62608.0,2019-2023
County,Caroline,VA,51033,86267.0,2019-2023
County,Carroll,VA,51035,52575.0,2019-2023
County,Charles City,VA,51036,70339.0,2019-2023
County,Charlotte,VA,51037,48892.0,2019-2023
County,Chesterfield,VA,51041,98910.0,2019-2023
County,Clarke,VA,51043,114185.0,2019-2023
County,Craig,VA,51045,67778.0,2019-2023
County,Culpeper,VA,51047,96098.0,2019-2023
County,Cumberland,VA,51049,57057.0,2019-2023
County,Dickenson,VA,51051,43831.0,2019-2023
County,Dinwiddie,VA,51053,83898.0,2019-2023
County,Essex,VA,51057,56481.0,2019-2023
County,Fairfax,VA,51059,150113.0,2019-2023
County,Fauquier,VA,51061,129495.0,2019-2023
County,Floyd,VA,51063,61401.0,2019-2023
County,Fluvanna,VA,51065,91959.0,2019-2023
County,Franklin,VA,51067,68348.0,2019-2023
County,Frederick,VA,51069,95603.0,2019-2023
County,Giles,VA,51071,64819.0,2019-2023
County,Gloucester,VA,51073,83689.0,2019-2023
County,Goochland,VA,51075,118695.0,2019-2023
County,Grayson,VA,51077,42864.0,2019-2023
County,Greene,VA,51079,85268.0,2019-2023
County,Greensville,VA,51081,56759.0,2019-2023
County,Halifax,VA,51083,49244.0,2019-2023
County,Hanover,VA,51085,109504.0,2019-2023
County,Henrico,VA,51087,86397.0,2019-2023
County,Henry,VA,51089,48445.0,2019-2023
County,Highland,VA,51091,62946.0,2019-2023
County,Isle of Wight,VA,51093,96118.0,2019-2023
County,James City,VA,51095,107046.0,2019-2023
County,King and Queen,VA,51097,72851.0,2019-2023
County,King George,VA,51099,110517.0,2019-2023
County,King William,VA,51101,85212.0,2019-2023
County,Lancaster,VA,51103,67169.0,2019-2023
County,Lee,VA,51105,42269.0,2019-2023
County,Loudoun,VA,51107,178707.0,2019-2023
County,Louisa,VA,51109,80343.0,2019-2023
County,Lunenburg,VA,51111,54460.0,2019-2023
County,Madison,VA,51113,82972.0,2019-2023
County,Mathews,VA,51115,75487.0,2019-2023
County,Mecklenburg,VA,51117,51691.0,2019-2023
County,Middlesex,VA,51119,74154.0,2019-2023
County,Montgomery,VA,51121,70769.0,2019-2023
County,Nelson,VA,51125,68525.0,2019-2023
County,New Kent,VA,51127,120125.0,2019-2023
County,Northampton,VA,51131,55933.0,2019-2023
County,Northumberland,VA,51133,69500.0,2019-2023
County,Nottoway,VA,51135,62161.0,2019-2023
County,Orange,VA,51137,94175.0,2019-2023
County,Page,VA,51139,59396.0,2019-2023
County,Patrick,VA,51141,50938.0,2019-2023
