County,State,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Broward,FL,12011,1946127.0,1676400.0,256243.0,86.14031869451479,13.166817992864802
Calhoun,FL,12013,13593.0,9592.0,2244.0,70.56573236224527,16.50849702052527
Charlotte,FL,12015,195083.0,172455.0,18684.0,88.40083451659038,9.577461900831953
Citrus,FL,12017,158693.0,138390.0,17958.0,87.20611495151014,11.316189119872961
Clay,FL,12019,223436.0,201467.0,17919.0,90.16765427236435,8.019746146547558
Collier,FL,12021,387681.0,342643.0,43062.0,88.3827167181265,11.107585876016621
Columbia,FL,12023,70755.0,57234.0,9191.0,80.89039643841424,12.989894707087837
DeSoto,FL,12027,34719.0,26858.0,6208.0,77.35821884270861,17.880699328897723
Dixie,FL,12029,16952.0,12633.0,2718.0,74.52218027371401,16.033506370929686
Duval,FL,12031,1007189.0,869659.0,112908.0,86.34516461160716,11.210209801735324
Escambia,FL,12033,323275.0,269288.0,37207.0,83.29997679993814,11.509396025056066
Flagler,FL,12035,121710.0,107940.0,13053.0,88.68622134582203,10.724673403993098
Franklin,FL,12037,12418.0,9192.0,1661.0,74.02158157513287,13.375744886455147
Gadsden,FL,12039,43642.0,34277.0,6717.0,78.54131341368407,15.391136978140324
Gilchrist,FL,12041,18494.0,14900.0,2657.0,80.56667027143939,14.366821671893588
Glades,FL,12043,12324.0,8881.0,2274.0,72.06264199935086,18.451801363193766
Gulf,FL,12045,14772.0,11074.0,1159.0,74.96615217979962,7.845924722447874
Hamilton,FL,12047,13445.0,9426.0,1444.0,70.10784678319078,10.7400520639643
Hardee,FL,12049,25508.0,19893.0,4020.0,77.98729810255605,15.759761643405989
Hendry,FL,12051,40798.0,31781.0,8248.0,77.89842639345066,20.216677288102357
Hernando,FL,12053,201512.0,176362.0,23279.0,87.51935368613285,11.552165627853428
Highlands,FL,12055,103808.0,89411.0,13038.0,86.13112669543773,12.559725647348952
Hillsborough,FL,12057,1489634.0,1305765.0,168864.0,87.65676669571182,11.335938895057444
Holmes,FL,12059,19626.0,15486.0,2376.0,78.90553347600122,12.106389483338429
Indian River,FL,12061,163856.0,144816.0,17093.0,88.38004101161997,10.431720535103995
Jackson,FL,12063,47652.0,37296.0,4045.0,78.26743893225888,8.488625870897339
Jefferson,FL,12065,14713.0,12210.0,1320.0,82.98783388839801,8.971657717664652
Lafayette,FL,12067,8035.0,5890.0,728.0,73.30429371499689,9.060360920970753
Lake,FL,12069,398696.0,354778.0,39859.0,88.98458976262617,9.997341332744748
Lee,FL,12071,792692.0,689266.0,98036.0,86.95256165067894,12.36747690149516
Leon,FL,12073,295335.0,269180.0,22319.0,91.14395516955321,7.557180828550629
Levy,FL,12075,44276.0,37439.0,6549.0,84.55822567530942,14.791309061342488
Liberty,FL,12077,7650.0,5666.0,533.0,74.06535947712418,6.967320261437908
Madison,FL,12079,18113.0,14366.0,1976.0,79.31320046375532,10.90929166896704
Manatee,FL,12081,416020.0,363839.0,48059.0,87.45709340897072,11.552088841882602
Marion,FL,12083,387697.0,333278.0,46490.0,85.96352306053438,11.991323120890799
Martin,FL,12085,160464.0,141240.0,16016.0,88.01974274603648,9.981054940672053
Miami-Dade,FL,12086,2685296.0,2279557.0,381592.0,84.8903435598906,14.210425964214002
Monroe,FL,12087,81840.0,67951.0,11859.0,83.02908113391985,14.490469208211143
Nassau,FL,12089,94653.0,86278.0,7030.0,91.15189164632922,7.427128564334992
Okaloosa,FL,12091,214281.0,175942.0,22683.0,82.10807304427364,10.585632883923445
Okeechobee,FL,12093,40249.0,31076.0,6503.0,77.20937166140773,16.15692315337027
Orange,FL,12095,1440471.0,1251693.0,176313.0,86.89470319083134,12.239954848101767
Osceola,FL,12097,406943.0,360782.0,44284.0,88.6566423307441,10.88211371125686
Palm Beach,FL,12099,1507453.0,1296300.0,196856.0,85.99273078497306,13.058848269232936
Pasco,FL,12101,588758.0,520316.0,62588.0,88.37518980633808,10.630513725503517
Pinellas,FL,12103,960565.0,843677.0,101577.0,87.83132843690953,10.574713840291912
Polk,FL,12105,760961.0,654835.0,97459.0,86.05368737688265,12.807358064342326
Putnam,FL,12107,74235.0,62091.0,11027.0,83.6411396241665,14.854179295480568
St. Johns,FL,12109,292243.0,271425.0,18668.0,92.87647608325948,6.387834781329237
St. Lucie,FL,12111,346237.0,301873.0,41664.0,87.18681134598555,12.033375982347351
Santa Rosa,FL,12113,193719.0,164443.0,19095.0,84.8873884337623,9.857061000727859
Sarasota,FL,12115,449011.0,398818.0,44275.0,88.82143199164386,9.860560208992652
Seminole,FL,12117,474912.0,426189.0,45071.0,89.74062563169598,9.490389798531096
Sumter,FL,12119,137536.0,122766.0,6709.0,89.26099348534203,4.877995579339228
Suwannee,FL,12121,44484.0,37601.0,5081.0,84.5270209513533,11.422084344933008
Taylor,FL,12123,21422.0,16905.0,1770.0,78.91420035477546,8.262533843712072
Union,FL,12125,15551.0,9699.0,1028.0,62.36897948684972,6.610507362870555
Volusia,FL,12127,568229.0,498477.0,61861.0,87.72466734362379,10.886631974080872
Wakulla,FL,12129,34608.0,29671.0,2088.0,85.73451225150255,6.033287101248266
Walton,FL,12131,79846.0,67084.0,10976.0,84.0167322095033,13.746461939233024
Washington,FL,12133,25259.0,19427.0,3255.0,76.91119996832812,12.886495902450612
Appling,GA,13001,18426.0,15105.0,2959.0,81.97655486812113,16.0588299142516
Atkinson,GA,13003,8261.0,6389.0,1845.0,77.33930516886576,22.333857886454425
Bacon,GA,13005,11129.0,9089.0,1541.0,81.66951208554227,13.846706802048702
Baker,GA,13007,2830.0,2351.0,479.0,83.07420494699646,16.925795053003533
Baldwin,GA,13009,43669.0,36043.0,4809.0,82.5368110100987,11.012388650988116
Banks,GA,13011,18757.0,16514.0,2210.0,88.0417977288479,11.782267953297437
Barrow,GA,13013,86982.0,73314.0,13353.0,84.2864040836035,15.351452024556805
Bartow,GA,13015,111153.0,94064.0,16055.0,84.62569611256556,14.444054591419034
Ben Hill,GA,13017,17138.0,13665.0,3152.0,79.7350916092893,18.391877698681295
Berrien,GA,13019,18257.0,14584.0,3371.0,79.88168921509558,18.46415073670373
Bibb,GA,13021,156543.0,132321.0,20810.0,84.52693509131677,13.293472081153421
Bleckley,GA,13023,12414.0,10748.0,1250.0,86.57966811664251,10.069276623167392
Brantley,GA,13025,18171.0,15085.0,3025.0,83.01689505255627,16.64740520609763
Brooks,GA,13027,16285.0,13476.0,2511.0,82.75099785078292,15.419097328830212
Bryan,GA,13029,46681.0,40871.0,3826.0,87.55382275443971,8.196054069107346
Bulloch,GA,13031,81372.0,71137.0,9578.0,87.4219633289092,11.770633633190778
Burke,GA,13033,24427.0,21458.0,2758.0,87.84541695664633,11.2907847873255
Butts,GA,13035,26074.0,20775.0,2806.0,79.67707294622997,10.761678300222444
Calhoun,GA,13037,5528.0,3369.0,444.0,60.944283646888564,8.031837916063676
Camden,GA,13039,56036.0,47186.0,4547.0,84.20658148333214,8.114426440145621
Candler,GA,13043,10972.0,8828.0,1847.0,80.45935107546482,16.83375865840321
Carroll,GA,13045,122187.0,105934.0,15232.0,86.69825758877786,12.466137968851024
Catoosa,GA,13047,68356.0,60820.0,7045.0,88.97536426941308,10.306337410029844
Charlton,GA,13049,12711.0,9874.0,2089.0,77.68074895759578,16.434584218393518
Chatham,GA,13051,298143.0,251719.0,37922.0,84.42894852470123,12.719399751126137
Chattahoochee,GA,13053,9181.0,3909.0,204.0,42.577061322296046,2.2219801764513667
Chattooga,GA,13055,24975.0,20600.0,2840.0,82.48248248248248,11.37137137137137
Cherokee,GA,13057,274539.0,243500.0,29501.0,88.69413817344713,10.745649980512786
Clarke,GA,13059,129267.0,114059.0,14252.0,88.23520310674805,11.025242327894977
Clay,GA,13061,2853.0,2601.0,193.0,91.16719242902208,6.764808973010866
Clayton,GA,13063,298771.0,243051.0,52356.0,81.3502649186166,17.52378912277296
Clinch,GA,13065,6722.0,5141.0,1494.0,76.48021422195775,22.225528116631953
Cobb,GA,13067,769152.0,671250.0,92967.0,87.27143659510735,12.086947703444832
Coffee,GA,13069,43161.0,32548.0,7367.0,75.41067167118463,17.06864993860198
Colquitt,GA,13071,45907.0,35984.0,9447.0,78.38456008887533,20.57856100376849
Columbia,GA,13073,159638.0,141975.0,13838.0,88.93559177639409,8.668362169408287
Cook,GA,13075,17363.0,14002.0,3005.0,80.64274606922767,17.306917007429593
Coweta,GA,13077,150071.0,136768.0,12450.0,91.13552918285345,8.296073192022442
Crawford,GA,13079,12183.0,10615.0,1424.0,87.1296068291882,11.688418287778052
Crisp,GA,13081,19995.0,16485.0,3154.0,82.44561140285072,15.773943485871467
Dade,GA,13083,16196.0,14414.0,1663.0,88.99728327982218,10.267967399357866
Dawson,GA,13085,28704.0,24777.0,3730.0,86.31897993311036,12.994704570791527
Decatur,GA,13087,29118.0,23820.0,4198.0,81.80506902946631,14.417198983446667
DeKalb,GA,13089,762105.0,658153.0,98546.0,86.35988479277789,12.93076413355115
Dodge,GA,13091,19909.0,15415.0,2956.0,77.42729418855794,14.84755638153599
Dooly,GA,13093,11026.0,7597.0,1472.0,68.90077997460547,13.350263014692546
Dougherty,GA,13095,83915.0,70559.0,11455.0,84.08389441696956,13.650717988440682
Douglas,GA,13097,146141.0,127318.0,17321.0,87.11997317658972,11.852252276910654
Early,GA,13099,10683.0,8707.0,1840.0,81.50332303660021,17.223626322194143
Echols,GA,13101,3705.0,2903.0,779.0,78.35357624831309,21.025641025641026
Effingham,GA,13103,67265.0,60160.0,6366.0,89.43730023043187,9.464060060952947
Elbert,GA,13105,19725.0,17274.0,2208.0,87.57414448669202,11.193916349809886
Emanuel,GA,13107,22961.0,18339.0,3681.0,79.87021471190279,16.03153172771221
Evans,GA,13109,10740.0,8444.0,1738.0,78.6219739292365,16.182495344506517
Fannin,GA,13111,25605.0,21574.0,3881.0,84.25698105838704,15.15719586018356
Fayette,GA,13113,120689.0,110369.0,9451.0,91.4490964379521,7.830871081871588
Floyd,GA,13115,98985.0,83573.0,13393.0,84.4299641359802,13.530332878718998
Forsyth,GA,13117,260062.0,238701.0,20492.0,91.78618944713183,7.87965946581969
Franklin,GA,13119,23840.0,19261.0,4370.0,80.79278523489933,18.330536912751676
Fulton,GA,13121,1068507.0,955791.0,102420.0,89.4510751918331,9.585337297743488
Gilmer,GA,13123,31976.0,26973.0,4847.0,84.35389041781336,15.158243682762071
Glascock,GA,13125,2913.0,2504.0,330.0,85.95949193271541,11.328527291452112
Glynn,GA,13127,84987.0,72159.0,11808.0,84.905926788803,13.893889653711744
Gordon,GA,13129,58336.0,49098.0,8714.0,84.1641524958859,14.937602852441032
Grady,GA,13131,26056.0,20897.0,4974.0,80.20033773411114,19.08965305495855
Greene,GA,13133,19586.0,16459.0,2991.0,84.03451444909629,15.271112018788932
Gwinnett,GA,13135,966972.0,813536.0,148129.0,84.13232234232223,15.318851011197843
Habersham,GA,13137,46948.0,38932.0,6362.0,82.9257902360058,13.551162988838716
Hall,GA,13139,208395.0,172415.0,34531.0,82.73471052568439,16.569975287314957
Hancock,GA,13141,8630.0,6522.0,564.0,75.57358053302433,6.535341830822712
Haralson,GA,13143,30720.0,26763.0,3650.0,87.119140625,11.881510416666668
Harris,GA,13145,35509.0,32362.0,2444.0,91.13745810921175,6.882762116646483
Hart,GA,13147,26484.0,22249.0,3418.0,84.00921310980215,12.905905452348588
Heard,GA,13149,11616.0,9817.0,1670.0,84.51274104683195,14.3767217630854
Henry,GA,13151,245417.0,221393.0,22441.0,90.21094708190549,9.14402832729599
Houston,GA,13153,166902.0,144029.0,17350.0,86.2955506824364,10.395321805610477
Irwin,GA,13155,9385.0,7179.0,1959.0,76.49440596696857,20.873734683004795
Jackson,GA,13157,80640.0,70460.0,9479.0,87.37599206349206,11.754712301587302
Jasper,GA,13159,15345.0,13516.0,1699.0,88.08080808080808,11.072010426849136
Jeff Davis,GA,13161,14838.0,11544.0,3225.0,77.80024262029923,21.73473513950667
Jefferson,GA,13163,15468.0,12375.0,2629.0,80.00387897595034,16.99637962244634
Jenkins,GA,13165,8674.0,6354.0,1305.0,73.25340096841134,15.044961955268619
Johnson,GA,13167,9192.0,6836.0,882.0,74.36901653611837,9.595300261096606
Jones,GA,13169,28526.0,26040.0,2194.0,91.28514337797098,7.691229054196172
Lamar,GA,13171,19098.0,16941.0,1925.0,88.70562362551053,10.079589485810033
Lanier,GA,13173,10094.0,8000.0,1469.0,79.25500297206261,14.553199920744998
Laurens,GA,13175,49619.0,42543.0,6321.0,85.73933372296902,12.739071726556359
Lee,GA,13177,33337.0,29701.0,2671.0,89.09319974802771,8.012118666946636
Liberty,GA,13179,66826.0,52759.0,6240.0,78.94980995420944,9.337682937778709
Lincoln,GA,13181,7773.0,6683.0,990.0,85.97710021870577,12.73639521420301
Long,GA,13183,17512.0,14868.0,1728.0,84.90178163544998,9.867519415258108
Lowndes,GA,13185,119055.0,96547.0,16959.0,81.09445214396708,14.244676830036537
Lumpkin,GA,13187,33931.0,29372.0,4162.0,86.56390910966373,12.266069376086765
McDuffie,GA,13189,21687.0,19063.0,2401.0,87.90058560427906,11.071148614377277
McIntosh,GA,13191,11187.0,9795.0,1275.0,87.55698578707428,11.397157414856531
Macon,GA,13193,11953.0,7629.0,2310.0,63.824981176273745,19.325692294821383
Madison,GA,13195,30914.0,25544.0,5172.0,82.62922947531862,16.73028401371547
Marion,GA,13197,7474.0,6076.0,1294.0,81.2951565426813,17.313352956917313
Meriwether,GA,13199,20757.0,17706.0,2930.0,85.30134412487354,14.11571999807294
Miller,GA,13201,5873.0,4850.0,868.0,82.58130427379533,14.779499404052443
Mitchell,GA,13205,21441.0,16126.0,3625.0,75.21104426099528,16.906860687467933
Monroe,GA,13207,28919.0,24779.0,2916.0,85.6841522874235,10.083336214945192
Montgomery,GA,13209,8675.0,6968.0,1182.0,80.32276657060518,13.625360230547551
Morgan,GA,13211,20614.0,18569.0,1851.0,90.07955758222566,8.979334432909674
Murray,GA,13213,40282.0,34523.0,5451.0,85.70329179286034,13.532098704135842
Muscogee,GA,13215,204383.0,172849.0,21952.0,84.57112382145286,10.74061932743917
Newton,GA,13217,115530.0,100616.0,14034.0,87.09079892668571,12.147494157361724
Oconee,GA,13219,42788.0,39924.0,2668.0,93.30653454239506,6.235393100869403
Oglethorpe,GA,13221,15221.0,13242.0,1820.0,86.99822613494514,11.957164443860457
Paulding,GA,13223,174292.0,155372.0,17799.0,89.14465379937117,10.212172675739563
Peach,GA,13225,28269.0,25015.0,3143.0,88.48915773462096,11.11818599879727
Pickens,GA,13227,34197.0,29792.0,4202.0,87.11875310699769,12.287627569669853
Pierce,GA,13229,19996.0,16940.0,2905.0,84.71694338867773,14.527905581116224
Pike,GA,13231,19540.0,16493.0,2777.0,84.40634595701127,14.211873080859775
Polk,GA,13233,43365.0,36926.0,6014.0,85.15161997002191,13.868326991813676
Pulaski,GA,13235,9893.0,7713.0,897.0,77.96421712321843,9.067017082785808
Putnam,GA,13237,22524.0,19708.0,2610.0,87.49778014562246,11.587639850825786
Quitman,GA,13239,2092.0,1652.0,440.0,78.96749521988528,21.03250478011472
Rabun,GA,13241,17107.0,14621.0,2292.0,85.46793710177121,13.398024200619629
Randolph,GA,13243,6270.0,5715.0,476.0,91.14832535885168,7.591706539074961
Richmond,GA,13245,206040.0,171909.0,22462.0,83.43476994758299,10.90176664725296
Rockdale,GA,13247,94293.0,80234.0,13190.0,85.09009152323078,13.988313024296609
Schley,GA,13249,4539.0,4090.0,449.0,90.10795329367703,9.892046706322978
Screven,GA,13251,14057.0,12163.0,1583.0,86.52628583623817,11.261293305826278
Seminole,GA,13253,9117.0,7504.0,1509.0,82.30777668092574,16.551497203027314
Spalding,GA,13255,68215.0,58381.0,8945.0,85.58381587627355,13.112951696840872
Stephens,GA,13257,26842.0,23104.0,3593.0,86.07406303554131,13.385738767603012
Stewart,GA,13259,4978.0,3007.0,658.0,60.405785456006434,13.218159903575732
Sumter,GA,13261,29174.0,24660.0,3777.0,84.5273188455474,12.946459175978612
Talbot,GA,13263,5753.0,4994.0,723.0,86.80688336520076,12.567356162002433
Taliaferro,GA,13265,1740.0,1495.0,236.0,85.91954022988506,13.563218390804598
Tattnall,GA,13267,24215.0,16946.0,2680.0,69.98141647739004,11.067520132149495
Taylor,GA,13269,7786.0,6865.0,771.0,88.17107629077832,9.902388903159517
Telfair,GA,13271,12174.0,8569.0,1243.0,70.38771151634631,10.210284212255626
Terrell,GA,13273,8941.0,7268.0,1348.0,81.28844648249637,15.076613354210938
Thomas,GA,13275,45696.0,40284.0,4900.0,88.15651260504201,10.723039215686274
Tift,GA,13277,41322.0,34169.0,6518.0,82.68960844102415,15.773679879967087
Toombs,GA,13279,26943.0,22233.0,4424.0,82.51865048435586,16.41984931150948
Towns,GA,13281,12739.0,10929.0,1655.0,85.79166339587094,12.99160059659314
Treutlen,GA,13283,6387.0,5250.0,810.0,82.19821512447159,12.682010333489902
Troup,GA,13285,69821.0,60789.0,7639.0,87.06406382034059,10.940834419444007
Turner,GA,13287,8915.0,7565.0,1141.0,84.85698261357263,12.798653954010094
Twiggs,GA,13289,7869.0,6791.0,982.0,86.300673529038,12.479349345533103
Union,GA,13291,25598.0,21867.0,3173.0,85.42464255019924,12.395499648410032
Upson,GA,13293,27856.0,24274.0,3156.0,87.14101091326823,11.329695577254451
Walker,GA,13295,68449.0,58067.0,8834.0,84.83250303145408,12.90595918128826
Walton,GA,13297,100361.0,87991.0,11415.0,87.67449507278724,11.373940076324468
Ware,GA,13299,35958.0,28290.0,5495.0,78.67512097447022,15.281717559374828
Warren,GA,13301,5175.0,4725.0,377.0,91.30434782608695,7.2850241545893715
Washington,GA,13303,19893.0,15670.0,2448.0,78.77142713517318,12.305836223797316
Wayne,GA,13305,30519.0,23230.0,5385.0,76.11651757921295,17.644745895999215
Webster,GA,13307,2348.0,1858.0,487.0,79.13117546848382,20.74105621805792
Wheeler,GA,13309,7434.0,5007.0,1541.0,67.35270379338176,20.729082593489373
White,GA,13311,28454.0,24763.0,3496.0,87.0281858438181,12.2864975047445
Whitfield,GA,13313,103118.0,84357.0,17914.0,81.80628018386703,17.372330727903954
Wilcox,GA,13315,8784.0,6004.0,1024.0,68.35154826958106,11.657559198542804
Wilkes,GA,13317,9553.0,7701.0,1756.0,80.61341986810426,18.3816602114519
Wilkinson,GA,13319,8795.0,7612.0,1081.0,86.54917566799318,12.29107447413303
Worth,GA,13321,20575.0,17557.0,2861.0,85.33171324422844,13.905224787363304
Hawaii,HI,15001,203684.0,193563.0,8563.0,95.03102845584337,4.204061192828106
Honolulu,HI,15003,1003666.0,915542.0,32503.0,91.21978825625257,3.2384279232334263
Kalawao,HI,15005,43.0,40.0,1.0,93.02325581395348,2.3255813953488373
Kauai,HI,15007,73610.0,69839.0,3010.0,94.8770547479962,4.08911832631436
Maui,HI,15009,164632.0,155683.0,7364.0,94.56424024490985,4.473006462899072
Ada,ID,16001,508052.0,465415.0,33342.0,91.60774881311362,6.562714052892224
Adams,ID,16003,4599.0,4028.0,544.0,87.58425744727114,11.828658404000869
Bannock,ID,16005,88457.0,81062.0,6288.0,91.64000587856248,7.108538611980962
Bear Lake,ID,16007,6552.0,5995.0,499.0,91.498778998779,7.615995115995116
Benewah,ID,16009,9913.0,8435.0,1375.0,85.09028548370826,13.870674871381015
Bingham,ID,16011,48993.0,44186.0,4301.0,90.18839426040455,8.77880513542751
Blaine,ID,16013,24579.0,21960.0,2523.0,89.34456243134383,10.264860246551935
Boise,ID,16015,8045.0,7116.0,901.0,88.45245494095711,11.19950279676818
Bonner,ID,16017,49456.0,43892.0,5170.0,88.74959560012941,10.45373665480427
Bonneville,ID,16019,127056.0,115596.0,9991.0,90.98035511900264,7.8634617806321625
Boundary,ID,16021,12695.0,10857.0,1711.0,85.52185899960615,13.477747144545097
Butte,ID,16023,2654.0,2429.0,200.0,91.5222305953278,7.5357950263752835
Camas,ID,16025,1155.0,989.0,166.0,85.62770562770564,14.372294372294373
Canyon,ID,16027,242405.0,212419.0,28202.0,87.62979311482849,11.634248468472185
Caribou,ID,16029,7118.0,6510.0,516.0,91.4582747962911,7.249227311042428
Cassia,ID,16031,25165.0,21959.0,2852.0,87.26008344923505,11.333200874230082
Clark,ID,16033,776.0,637.0,134.0,82.08762886597938,17.2680412371134
Clearwater,ID,16035,8921.0,7146.0,1003.0,80.10312745207936,11.24313417778276
Custer,ID,16037,4411.0,3751.0,618.0,85.03740648379052,14.010428474268874
Elmore,ID,16039,29046.0,22367.0,3113.0,77.00543964745576,10.71748261378503
Franklin,ID,16041,14715.0,13009.0,1657.0,88.40638803941556,11.26061841658172
Fremont,ID,16043,13701.0,11586.0,1610.0,84.56317057149113,11.750967082694693
Gem,ID,16045,19854.0,17271.0,2334.0,86.99002719854941,11.755817467512845
Gooding,ID,16047,15740.0,12584.0,3067.0,79.94917407878019,19.485387547649303
Idaho,ID,16049,17120.0,14063.0,2533.0,82.14369158878505,14.795560747663552
Jefferson,ID,16051,32234.0,29338.0,2767.0,91.01569771049202,8.584103741391077
Jerome,ID,16053,24788.0,20741.0,3886.0,83.6735517185735,15.676940455058899
Kootenai,ID,16055,177736.0,159344.0,16905.0,89.65206823603546,9.511297654948914
Latah,ID,16057,40315.0,37103.0,2965.0,92.03274215552524,7.35458266154037
Lemhi,ID,16059,8166.0,7500.0,551.0,91.84423218221896,6.74748959098702
Lewis,ID,16061,3649.0,3171.0,454.0,86.90052069060017,12.441764867086873
Lincoln,ID,16063,5276.0,4406.0,806.0,83.51023502653526,15.27672479150872
Madison,ID,16065,53578.0,50495.0,2839.0,94.24577251857106,5.298816678487439
Minidoka,ID,16067,21922.0,19033.0,2832.0,86.82145789617735,12.918529331265397
Nez Perce,ID,16069,42477.0,38003.0,3650.0,89.46724109518091,8.592885561598042
Oneida,ID,16071,4681.0,4313.0,324.0,92.13843195898312,6.921597949156164
Owyhee,ID,16073,12284.0,9564.0,2559.0,77.8573754477369,20.83197655486812
Payette,ID,16075,26190.0,23904.0,2090.0,91.27147766323024,7.980145093547156
